Date,Predicted Sugar Price
2024-12-13 14:45:21.482165,10.939816408939985
2024-12-14 14:45:21.490161,10.939816408939985
2024-12-15 14:45:21.503175,10.939816408939985
2024-12-16 14:45:21.509593,10.939816408939985
2024-12-17 14:45:21.518801,10.549446862279988
2024-12-18 14:45:21.522311,10.549446862279988
2024-12-19 14:45:21.530327,10.549446862279988
2024-12-20 14:45:21.538323,10.549446862279988
2024-12-21 14:45:21.547540,10.549446862279988
2024-12-22 14:45:21.557456,10.549446862279988
2024-12-23 14:45:21.562884,10.549446862279988
2024-12-24 14:45:21.571382,10.549446862279988
2024-12-25 14:45:21.576554,10.549446862279988
2024-12-26 14:45:21.581961,10.549446862279988
2024-12-27 14:45:21.587975,10.549446862279988
2024-12-28 14:45:21.595989,10.549446862279988
